basename,label,dataset,snr
spec-3000-54892-0400,K1,test,68.73213
spec-2679-54368-0539,K1,test,50.59222
spec-2808-54524-0358,K1,test,89.32623
spec-2461-54570-0540,K1,test,44.16734
spec-2333-53682-0414,K1,test,95.07088
spec-2305-54414-0584,K1,test,78.05376
spec-3480-54999-0554,K1,test,64.78394
spec-1474-52933-0002,K1,test,28.16408
spec-4066-55444-0534,K1,test,12.20073
spec-1144-53238-0391,K1,test,43.35024
spec-2071-53741-0155,K1,test,11.33471
spec-1077-52644-0436,K1,test,44.38778
spec-2805-54380-0435,K1,test,49.36925
spec-2316-53757-0394,K1,test,35.39931
spec-1887-53239-0341,K1,test,13.93366
spec-2447-54498-0251,K1,test,61.50176
spec-3231-54890-0509,K1,test,98.35739
spec-2669-54086-0633,K1,test,22.41233
spec-0634-52164-0006,K1,test,35.9639
spec-1090-52903-0452,K1,test,42.90583
spec-3404-54967-0295,K1,test,40.19598
spec-2903-54581-0482,K1,test,41.2564
spec-3166-54830-0129,K1,test,68.68916
spec-2054-53431-0614,K1,test,43.76514
spec-2259-53565-0350,K1,test,26.98688
spec-2183-53536-0375,K1,test,43.01734
spec-3130-54740-0275,K1,test,91.85698
spec-3115-54793-0047,K1,test,48.78878
spec-3186-54853-0448,K1,test,54.41573
spec-1067-52616-0518,K1,test,34.24554
spec-3006-54632-0042,K1,test,31.59109
spec-2544-53884-0011,K1,test,18.46671
spec-2307-53710-0527,K1,test,31.16632
spec-3297-54941-0141,K1,test,34.62012
spec-2847-54452-0340,K1,test,66.72463
spec-2676-54179-0529,K1,test,35.43881
spec-1408-52822-0079,K1,test,48.68378
spec-1570-53149-0104,K1,test,52.6209
spec-2308-54379-0469,K1,test,30.08418
spec-2680-54141-0392,K1,test,28.18432
spec-2690-54211-0087,K1,test,30.37689
spec-2403-53795-0038,K1,test,12.57565
spec-2564-54275-0595,K1,test,26.93724
spec-2855-54466-0556,K1,test,88.32684
spec-2251-53557-0320,K1,test,25.93675
spec-1473-52908-0274,K1,test,32.55816
spec-2060-53706-0443,K1,test,36.00029
spec-0398-51789-0143,K1,test,40.11824
spec-3205-54848-0487,K1,test,50.35977
spec-2672-54085-0252,K1,test,30.54715
spec-1087-52930-0311,K1,test,41.14721
spec-0768-52281-0380,K1,test,47.19012
spec-2336-53712-0294,K1,test,59.79191
spec-0379-51789-0159,K1,test,12.1382
spec-3206-54852-0533,K1,test,46.65238
spec-3284-54907-0527,K1,test,44.88783
spec-1144-53238-0441,K1,test,76.30699
spec-2550-54206-0573,K1,test,29.74375
spec-2314-53712-0314,K1,test,65.73798
spec-1384-53121-0355,K1,test,53.13968
spec-2057-53816-0554,K1,test,65.12858
spec-2558-54140-0505,K1,test,67.28109
spec-3334-54927-0470,K1,test,60.02875
spec-2965-54594-0377,K1,test,103.3812
spec-0997-52734-0498,K1,test,48.93247
spec-3003-54845-0087,K1,test,49.11692
spec-2805-54380-0495,K1,test,50.2731
spec-2053-53446-0610,K1,test,40.3645
spec-7257-56658-0746,K1,test,13.837
spec-3186-54833-0391,K1,test,44.40557
spec-2765-54535-0392,K1,test,52.66313
spec-3241-54884-0450,K1,test,99.70152
spec-2257-53612-0604,K1,test,25.63785
spec-2889-54530-0037,K1,test,64.13899
spec-2803-54368-0249,K1,test,79.7979
spec-2623-54328-0408,K1,test,49.30889
spec-3222-54862-0015,K1,test,41.39998
spec-2074-53437-0300,K1,test,31.16083
spec-2390-54094-0405,K1,test,69.81247
spec-1091-52902-0138,K1,test,15.48516
spec-2397-53763-0572,K1,test,33.46485
spec-2544-53884-0563,K1,test,21.23362
spec-2452-54178-0286,K1,test,33.44305
spec-0820-52405-0542,K1,test,48.73607
spec-1143-52592-0149,K1,test,43.63591
spec-2623-54096-0322,K1,test,12.912
spec-2381-53762-0340,K1,test,55.93766
spec-3407-54971-0366,K1,test,44.84622
spec-2853-54440-0562,K1,test,59.8472
spec-3334-54927-0377,K1,test,56.76706
spec-3207-54850-0366,K1,test,51.79503
spec-2317-54152-0415,K1,test,44.25414
spec-2805-54380-0227,K1,test,28.41366
spec-3293-54921-0561,K1,test,37.6118
spec-2566-54333-0153,K1,test,18.76577
spec-2063-53359-0534,K1,test,23.02462
spec-1507-53763-0187,K1,test,30.95057
spec-3234-54885-0548,K1,test,57.40051
spec-2806-54425-0182,K1,test,58.07734
spec-2335-53730-0046,K1,test,49.3063
spec-2805-54380-0378,K1,test,46.62333
spec-3211-54852-0011,K1,test,65.27676
spec-2680-54141-0546,K1,test,46.36715
spec-2315-53741-0322,K1,test,26.35048
spec-2971-54590-0097,K1,test,15.8424
spec-2797-54616-0396,K1,test,55.30697
spec-1138-53228-0371,K1,test,15.78061
spec-2846-54461-0529,K1,test,79.84946
spec-3177-54833-0389,K1,test,43.51107
spec-3288-54908-0354,K1,test,38.8167
spec-2248-53558-0109,K1,test,41.74062
spec-2188-54595-0222,K1,test,34.04262
spec-2973-54591-0355,K1,test,22.38885
spec-0792-52353-0139,K1,test,18.25536
spec-2844-54437-0174,K1,test,41.80144
spec-3146-54773-0444,K1,test,38.02399
spec-2320-54653-0363,K1,test,21.02337
spec-2679-54368-0158,K1,test,50.22156
spec-2600-54243-0221,K1,test,44.84752
spec-3246-54939-0177,K1,test,16.88379
spec-2536-53883-0374,K1,test,35.6325
spec-3287-54941-0448,K1,test,48.17477
spec-2386-54064-0396,K1,test,45.26501
spec-2868-54451-0570,K1,test,29.72797
spec-1083-52520-0456,K1,test,10.77917
spec-2668-54084-0069,K1,test,37.91121
spec-2805-54380-0015,K1,test,38.36533
spec-3291-54939-0099,K1,test,28.81735
spec-2309-54441-0607,K1,test,23.92967
spec-2551-54552-0214,K1,test,44.79014
spec-2620-54397-0113,K1,test,64.95673
spec-2876-54581-0231,K1,test,68.53024
spec-3292-54943-0230,K1,test,49.46622
spec-3210-54876-0287,K1,test,47.38889
spec-2057-53816-0197,K1,test,42.79385
spec-2417-53766-0374,K1,test,15.19931
spec-3307-54970-0493,K1,test,63.44471
spec-2806-54425-0573,K1,test,39.49001
spec-3192-54829-0567,K1,test,59.26165
spec-2048-53378-0043,K1,test,68.18367
spec-2963-54589-0330,K1,test,51.27295
spec-2847-54452-0330,K1,test,66.74022
spec-2318-54628-0367,K1,test,34.78532
spec-3129-54747-0415,K1,test,61.52444
spec-0702-52178-0368,K1,test,51.40216
spec-2545-53915-0383,K1,test,15.59737
spec-2712-54409-0357,K1,test,45.04793
spec-2564-54275-0197,K1,test,47.27288
spec-1114-53179-0028,K1,test,10.00221
spec-2394-54518-0036,K1,test,59.74145
spec-3005-54876-0238,K1,test,55.79289
spec-3157-54802-0212,K1,test,81.94158
spec-3209-54906-0171,K1,test,87.2374
spec-3395-55004-0486,K1,test,44.47857
spec-1144-53238-0494,K1,test,23.7457
spec-7450-56722-0584,K1,test,36.36746
spec-1660-53230-0051,K1,test,14.37474
spec-3231-54890-0450,K1,test,82.11011
spec-2854-54480-0116,K1,test,33.08729
spec-2048-53378-0525,K1,test,49.6639
spec-2307-53710-0137,K1,test,31.72873
spec-2552-54632-0044,K1,test,43.66046
spec-2897-54585-0310,K1,test,48.15157
spec-1890-53237-0371,K1,test,36.87897
spec-1504-52940-0230,K1,test,24.20908
spec-2410-54087-0006,K1,test,16.56659
spec-2574-54084-0496,K1,test,49.40055
spec-2716-54628-0058,K1,test,62.11668
spec-3151-54804-0617,K1,test,71.04025
spec-0651-52141-0273,K1,test,14.8347
spec-2417-53766-0549,K1,test,24.42572
spec-2257-53612-0022,K1,test,17.14077
spec-2816-54400-0600,K1,test,64.99726
spec-3130-54740-0439,K1,test,123.4092
spec-2678-54173-0180,K1,test,44.05526
spec-2062-53381-0582,K1,test,31.02027
spec-2781-54266-0594,K1,test,58.10502
spec-1082-52523-0006,K1,test,28.95967
spec-2815-54414-0476,K1,test,43.29524
spec-2075-53730-0476,K1,test,45.34287
spec-2805-54380-0428,K1,test,27.80188
spec-2920-54562-0260,K1,test,25.24022
spec-2461-54570-0182,K1,test,19.29154
spec-1662-52970-0219,K1,test,20.62168
spec-2867-54479-0144,K1,test,53.1264
spec-2077-53846-0155,K1,test,19.42702
spec-2850-54461-0608,K1,test,43.75048
spec-2890-54495-0454,K1,test,73.83359
spec-2677-54180-0140,K1,test,34.39012
spec-3213-54865-0470,K1,test,63.59185
spec-2331-53742-0152,K1,test,16.76074
spec-3151-54804-0028,K1,test,48.99711
spec-1486-52993-0209,K1,test,46.72893
spec-2806-54425-0633,K1,test,74.70332
spec-2075-53730-0381,K1,test,20.44036
spec-2403-53795-0475,K1,test,15.53014
spec-1101-52621-0034,K1,test,34.43629
spec-2680-54141-0310,K1,test,52.26608
spec-1486-52993-0263,K1,test,17.78508
spec-2827-54422-0462,K1,test,22.30761
spec-2667-54142-0249,K1,test,28.70395
spec-2340-53733-0489,K1,test,28.15264
spec-2409-54210-0129,K1,test,34.3171
spec-0345-51690-0577,K1,test,36.49616
spec-1898-53260-0022,K1,test,48.03868
spec-1138-53228-0068,K1,test,56.52359
spec-2386-54064-0041,K1,test,52.74176
spec-2620-54339-0468,K1,test,25.24723
spec-1118-52559-0063,K1,test,30.05986
spec-2828-54438-0365,K1,test,19.40778
spec-2847-54452-0558,K1,test,74.75983
spec-3005-54876-0584,K1,test,49.28531
spec-2256-53859-0168,K1,test,19.81274
spec-3384-54948-0074,K1,test,44.29253
spec-3106-54714-0033,K1,test,26.75073
spec-3478-55008-0287,K1,test,39.3759
spec-7257-56658-0554,K1,test,25.03719
spec-2668-54084-0214,K1,test,52.72913
spec-4444-55538-0433,K1,test,11.51587
spec-2193-53888-0431,K1,test,12.32221
spec-3284-54907-0544,K1,test,53.54306
spec-3227-54877-0129,K1,test,39.4223
spec-2548-54152-0496,K1,test,25.05212
spec-3148-54802-0002,K1,test,77.92731
spec-7257-56658-0146,K1,test,30.3061
spec-2457-54180-0281,K1,test,29.35428
spec-0506-52022-0078,K1,test,51.05949
spec-2679-54368-0623,K1,test,21.27858
spec-1091-52902-0585,K1,test,47.85208
spec-2893-54552-0565,K1,test,80.59389
spec-2382-54169-0112,K1,test,47.99978
spec-2045-53350-0318,K1,test,66.16412
spec-2257-53612-0484,K1,test,13.67907
spec-2803-54368-0514,K1,test,76.90468
spec-2628-54326-0266,K1,test,22.26853
spec-2179-53555-0565,K1,test,35.73625
spec-2668-54084-0210,K1,test,50.33599
spec-1138-53228-0466,K1,test,55.85783
spec-3428-54979-0161,K1,test,40.42438
spec-2336-53712-0603,K1,test,68.96306
spec-2390-54094-0465,K1,test,52.13066
spec-2401-53768-0209,K1,test,39.66817
spec-3194-54833-0376,K1,test,31.01045
spec-2377-53991-0316,K1,test,29.23901
spec-0349-51699-0586,K1,test,46.45095
spec-3158-54794-0325,K1,test,82.39616
spec-1486-52993-0310,K1,test,45.86437
spec-5429-55979-0932,K1,test,45.63833
spec-2061-53711-0259,K1,test,23.01972
spec-2304-53762-0517,K1,test,40.50258
spec-2554-54263-0255,K1,test,31.59068
spec-2058-53349-0399,K1,test,41.99029
spec-1135-53024-0103,K1,test,48.04255
spec-3263-54887-0593,K1,test,46.67443
spec-3255-54885-0186,K1,test,57.17109
spec-1117-52885-0159,K1,test,12.69304
spec-2868-54451-0110,K1,test,78.32278
spec-1568-53169-0621,K1,test,26.34544
spec-2051-53738-0445,K1,test,51.13198
spec-3144-54763-0165,K1,test,26.98411
spec-2556-54000-0106,K1,test,48.25019
spec-2195-54234-0068,K1,test,23.638
spec-2300-53682-0011,K1,test,15.65732
spec-1737-53055-0198,K1,test,36.66118
spec-2841-54451-0434,K1,test,41.54433
spec-2827-54422-0510,K1,test,41.1153
spec-3002-54844-0535,K1,test,41.36871
spec-1661-53240-0201,K1,test,10.24519
spec-1883-53271-0595,K1,test,12.57966
spec-2629-54087-0490,K1,test,15.2222
spec-2853-54440-0245,K1,test,70.60616
spec-2387-53770-0498,K1,test,38.79526
spec-2073-53728-0256,K1,test,25.29518
spec-2075-53730-0238,K1,test,31.93689
spec-2063-53359-0539,K1,test,18.32082
spec-3429-54976-0193,K1,test,53.13837
spec-2538-54271-0311,K1,test,45.58661
spec-1065-52586-0451,K1,test,40.55615
spec-2047-53732-0184,K1,test,42.42097
spec-2794-54537-0576,K1,test,51.41099
spec-2932-54595-0098,K1,test,42.11171
spec-3335-54922-0357,K1,test,82.7565
spec-2668-54084-0230,K1,test,48.69141
spec-2380-53759-0085,K1,test,50.79282
spec-7333-56686-0950,K1,test,43.70061
spec-3192-54829-0315,K1,test,46.50327
spec-3179-54830-0436,K1,test,34.28707
spec-2194-53904-0223,K1,test,28.85732
spec-1143-52592-0537,K1,test,23.46645
spec-2184-53534-0218,K1,test,50.08119
spec-2803-54368-0005,K1,test,60.69993
spec-2307-53710-0584,K1,test,53.23421
spec-2624-54380-0173,K1,test,38.94709
spec-2679-54368-0537,K1,test,35.62839
spec-2815-54414-0612,K1,test,87.14014
spec-2461-54570-0383,K1,test,21.55788
spec-1888-53239-0421,K1,test,44.4186
spec-2072-53430-0277,K1,test,11.22419
spec-2556-54000-0273,K1,test,46.65961
spec-2712-54409-0610,K1,test,41.02245
spec-2821-54393-0429,K1,test,34.32385
spec-1888-53239-0305,K1,test,29.50305
spec-2040-53384-0225,K1,test,68.40647
spec-0789-52342-0162,K1,test,47.02636
spec-2047-53732-0171,K1,test,51.79332
spec-3144-54763-0092,K1,test,62.23415
spec-2336-53712-0056,K1,test,50.35186
spec-0899-52620-0291,K1,test,28.57413
spec-2305-54414-0347,K1,test,33.91985
spec-2040-53384-0153,K1,test,35.27406
spec-2802-54326-0590,K1,test,62.0001
spec-2053-53446-0019,K1,test,42.61388
spec-2624-54380-0375,K1,test,31.17128
spec-3317-54908-0035,K1,test,42.60156
spec-0819-52409-0019,K1,test,37.09857
spec-2063-53359-0098,K1,test,38.93706
spec-3006-54632-0571,K1,test,39.66036
spec-3209-54906-0198,K1,test,55.59537
spec-2817-54627-0637,K1,test,20.00513
spec-3229-54876-0547,K1,test,35.83295
spec-2669-54086-0050,K1,test,22.70072
spec-2423-54149-0338,K1,test,33.10064
spec-0883-52430-0455,K1,test,38.21289
spec-2072-53430-0495,K1,test,13.23547
spec-2302-53709-0061,K1,test,25.03388
spec-3005-54876-0147,K1,test,68.43534
spec-2824-54452-0343,K1,test,49.09364
spec-1662-52970-0514,K1,test,27.98014
spec-3006-54632-0636,K1,test,51.78379
spec-2384-53763-0165,K1,test,53.66125
spec-2378-53759-0222,K1,test,40.64241
spec-2249-53566-0279,K1,test,35.06557
spec-3210-54876-0431,K1,test,75.46328
spec-2681-54397-0224,K1,test,66.76904
spec-2403-53795-0422,K1,test,30.10505
spec-2917-54556-0565,K1,test,45.08651
spec-0876-52346-0120,K1,test,67.54755
spec-2047-53732-0010,K1,test,43.83662
spec-2806-54425-0532,K1,test,74.16569
spec-2402-54176-0634,K1,test,10.82145
spec-2317-54152-0135,K1,test,53.35678
spec-1891-53238-0126,K1,test,10.85143
spec-3179-54830-0349,K1,test,57.26033
spec-2677-54180-0426,K1,test,42.28737
spec-3151-54804-0504,K1,test,80.06225
spec-1740-53050-0126,K1,test,34.90399
spec-2833-54650-0606,K1,test,16.11851
spec-2331-53742-0371,K1,test,26.45628
spec-2182-53905-0190,K1,test,56.67773
spec-1080-52614-0153,K1,test,23.5523
spec-2545-53915-0370,K1,test,17.85029
spec-1691-53260-0622,K1,test,20.89461
spec-2623-54096-0558,K1,test,38.20583
spec-3006-54632-0194,K1,test,37.36494
spec-2681-54397-0613,K3,train,72.66868
spec-3244-54892-0032,K3,train,74.00025
spec-1963-54331-0498,K3,train,13.96035
spec-4478-55600-0380,K3,train,42.10612
spec-2537-53906-0058,K3,train,36.10845
spec-2078-53378-0621,K3,train,59.09297
spec-7694-57359-0850,K3,train,15.51471
spec-2566-54333-0425,K3,train,63.84252
spec-3212-54851-0474,K3,train,66.055
spec-2255-53565-0387,K3,train,38.44658
spec-4211-55446-0790,K3,train,35.00614
spec-1818-54539-0287,K3,train,26.196
spec-0987-52523-0078,K3,train,41.92738
spec-2934-54626-0637,K3,train,71.15546
spec-2535-54632-0460,K3,train,56.44864
spec-2047-53732-0519,K3,train,26.85515
spec-7330-56684-0338,K3,train,38.69783
spec-0324-51666-0064,K3,train,17.98428
spec-1885-53230-0107,K3,train,15.65899
spec-5303-55980-0302,K3,train,20.32594
spec-3210-54876-0255,K3,train,74.28191
spec-3257-54888-0253,K3,train,48.03482
spec-1256-52902-0241,K3,train,45.15763
spec-3387-54951-0090,K3,train,72.9175
spec-1093-52591-0190,K3,train,17.9514
spec-2445-54573-0202,K3,train,42.82757
spec-5490-56003-0384,K3,train,21.81483
spec-1802-53885-0234,K3,train,53.40364
spec-3306-54922-0337,K3,train,43.02012
spec-2679-54368-0378,K3,train,42.27601
spec-2620-54397-0151,K3,train,17.07207
spec-2381-53762-0618,K3,train,57.91454
spec-0742-52263-0603,K3,train,16.47168
spec-0348-51671-0583,K3,train,48.49792
spec-2914-54533-0283,K3,train,85.79889
spec-7450-56722-0348,K3,train,50.09028
spec-3321-54924-0505,K3,train,55.01665
spec-2874-54561-0200,K3,train,88.29196
spec-2565-54329-0261,K3,train,23.93869
spec-2535-54632-0077,K3,train,45.7911
spec-2848-54453-0453,K3,train,74.07719
spec-7328-56715-0788,K3,train,17.16723
spec-3478-55008-0385,K3,train,37.84268
spec-2676-54179-0303,K3,train,22.12163
spec-7319-56962-0141,K3,train,29.11357
spec-2800-54326-0189,K3,train,53.27559
spec-3135-54770-0007,K3,train,82.72649
spec-3208-54853-0375,K3,train,49.00704
spec-1886-53237-0069,K3,train,43.13585
spec-5119-55836-0366,K3,train,38.19235
spec-0285-51930-0292,K3,train,51.29678
spec-0635-52145-0119,K3,train,22.12336
spec-3246-54939-0252,K3,train,70.56776
spec-1103-52873-0339,K3,train,20.58789
spec-1490-52994-0160,K3,train,12.348
spec-3234-54885-0551,K3,train,58.06489
spec-2081-53357-0326,K3,train,47.56763
spec-6594-56272-0528,K3,train,44.62584
spec-1653-53534-0068,K3,train,31.96718
spec-3374-54948-0390,K3,train,43.90213
spec-4079-55363-0360,K3,train,10.94364
spec-2064-53341-0177,K3,train,29.67716
spec-2674-54097-0123,K3,train,12.48546
spec-10726-58199-0774,K3,train,10.84908
spec-2443-54082-0147,K3,train,21.68178
spec-3171-54862-0171,K3,train,49.65485
spec-6507-56478-0859,K3,train,10.06416
spec-7451-56739-0654,K3,train,28.98805
spec-3195-54832-0491,K3,train,65.12254
spec-3442-54983-0057,K3,train,40.7699
spec-5475-56011-0463,K3,train,20.38194
spec-8205-58143-0896,K3,train,13.93421
spec-3956-55656-0476,K3,train,23.64219
spec-5957-56210-0181,K3,train,10.41136
spec-3291-54939-0121,K3,train,37.67567
spec-7409-56809-0877,K3,train,24.00253
spec-2560-54205-0376,K3,train,38.2936
spec-1659-53224-0290,K3,train,44.28998
spec-6966-56748-0546,K3,train,34.45182
spec-3390-54945-0249,K3,train,55.87682
spec-6658-56606-0870,K3,train,30.79159
spec-2817-54627-0099,K3,train,32.7325
spec-8219-57429-0710,K3,train,12.6432
spec-2410-54087-0282,K3,train,31.22213
spec-3242-54889-0313,K3,train,45.12717
spec-5953-56092-0768,K3,train,43.83364
spec-7389-56769-0200,K3,train,10.5132
spec-3335-54922-0102,K3,train,39.14743
spec-8758-58139-0138,K3,train,10.7393
spec-7451-56739-0178,K3,train,24.87872
spec-2933-54617-0437,K3,train,47.92211
spec-2537-53906-0154,K3,train,51.23659
spec-1568-53169-0280,K3,train,18.97596
spec-7097-56667-0468,K3,train,52.60381
spec-2797-54616-0093,K3,train,55.14758
spec-3317-54908-0168,K3,train,53.99314
spec-6449-56356-0140,K3,train,34.9869
spec-3335-54922-0333,K3,train,52.03893
spec-1095-52521-0242,K3,train,36.20936
spec-2061-53405-0414,K3,train,15.53342
spec-3205-54848-0027,K3,train,32.21984
spec-8844-57424-0938,K3,train,11.70502
spec-3308-54919-0355,K3,train,57.67116
spec-7384-56715-0701,K3,train,23.97721
spec-7411-56776-0578,K3,train,10.16587
spec-1124-52914-0488,K3,train,24.10851
spec-2678-54173-0437,K3,train,40.70697
spec-3292-54943-0555,K3,train,42.16088
spec-1819-54540-0379,K3,train,10.15458
spec-2807-54433-0240,K3,train,43.95889
spec-1063-52591-0433,K3,train,40.55098
spec-8412-58172-0594,K3,train,13.49446
spec-2537-53917-0210,K3,train,37.02616
spec-3238-54885-0093,K3,train,39.37186
spec-3145-54801-0083,K3,train,56.57245
spec-3307-54970-0114,K3,train,64.04231
spec-3387-54951-0167,K3,train,50.10818
spec-2557-54178-0318,K3,train,46.56907
spec-5464-56035-0692,K3,train,20.44104
spec-3668-55478-0736,K3,train,34.93829
spec-3114-54773-0048,K3,train,111.8784
spec-1143-52619-0578,K3,train,53.31366
spec-1906-53293-0267,K3,train,45.83327
spec-8507-57878-0759,K3,train,19.07341
spec-3806-55505-0309,K3,train,12.24385
spec-2300-53682-0304,K3,train,13.32534
spec-1103-52873-0586,K3,train,47.69337
spec-7403-57071-0358,K3,train,30.93571
spec-1910-53321-0173,K3,train,26.34024
spec-3306-54922-0037,K3,train,49.58975
spec-2800-54326-0190,K3,train,64.57409
spec-7708-57664-0065,K3,train,21.57147
spec-7452-56745-0908,K3,train,49.76659
spec-3158-54794-0586,K3,train,95.53927
spec-1766-53468-0611,K3,train,17.67329
spec-3426-54977-0285,K3,train,39.4389
spec-7419-56811-0462,K3,train,20.09216
spec-6879-56539-0222,K3,train,12.47038
spec-3288-54908-0551,K3,train,53.89246
spec-3153-54790-0378,K3,train,70.77065
spec-3651-55247-0754,K3,train,26.29201
spec-1508-52944-0005,K3,train,16.71101
spec-3239-54888-0374,K3,train,46.5369
spec-3188-54831-0351,K3,train,57.07196
spec-2387-53770-0268,K3,train,72.3205
spec-3248-54880-0489,K3,train,78.70119
spec-2623-54328-0583,K3,train,37.85926
spec-3154-54821-0206,K3,train,60.40822
spec-3249-54880-0286,K3,train,40.58528
spec-2922-54612-0128,K3,train,62.98235
spec-1521-52945-0199,K3,train,15.45962
spec-1903-53357-0526,K3,train,32.05939
spec-3307-54970-0579,K3,train,40.68309
spec-1960-53289-0284,K3,train,45.28894
spec-1087-52930-0332,K3,train,11.6505
spec-2384-53763-0559,K3,train,47.23082
spec-2668-54084-0097,K3,train,48.31462
spec-5004-55711-0028,K3,train,12.39681
spec-8414-57846-0238,K3,train,14.25004
spec-1882-53262-0627,K3,train,35.9203
spec-3306-54922-0522,K3,train,44.96674
spec-3334-54927-0541,K3,train,59.76124
spec-4976-56046-0956,K3,train,37.43038
spec-2679-54368-0120,K3,train,26.78177
spec-3288-54908-0411,K3,train,60.92348
spec-3128-54776-0422,K3,train,121.8333
spec-6593-56270-0878,K3,train,57.82512
spec-11546-58488-0304,K3,train,10.7751
spec-0424-51893-0457,K3,train,29.26762
spec-2244-53795-0128,K3,train,51.11865
spec-3186-54833-0268,K3,train,33.19584
spec-10925-58271-0521,K3,train,16.61597
spec-7758-58402-0864,K3,train,10.3658
spec-3178-54848-0408,K3,train,42.50494
spec-3193-54830-0012,K3,train,40.88359
spec-2072-53430-0609,K3,train,17.52629
spec-1237-52762-0363,K3,train,32.85157
spec-1144-53238-0375,K3,train,52.02673
spec-7450-56722-0761,K3,train,27.78761
spec-3144-54763-0275,K3,train,48.42051
spec-1120-52589-0619,K3,train,38.87379
spec-3161-54779-0250,K3,train,68.70701
spec-3406-54970-0415,K3,train,54.88419
spec-2337-53740-0425,K3,train,34.43393
spec-2302-53709-0067,K3,train,17.94061
spec-7083-56722-0428,K3,train,42.36187
spec-2797-54616-0338,K3,train,43.27515
spec-4457-55858-0384,K3,train,37.58396
spec-3404-54967-0129,K3,train,62.33094
spec-10249-58467-0802,K3,train,12.70743
spec-2398-53768-0334,K3,train,32.39292
spec-5473-56033-0394,K3,train,16.3043
spec-1143-52619-0290,K3,train,48.50328
spec-11086-58401-0900,K3,train,16.2126
spec-3003-54845-0511,K3,train,66.50297
spec-2678-54173-0493,K3,train,38.31096
spec-1894-53240-0439,K3,train,47.97068
spec-3138-54740-0123,K3,train,71.96783
