basename,label,ra,dec,snr,resource,dataset
spec-56976-GAC076N18B1_sp13-057,G,79.404571,18.830642,57.84,lamost_low,train
spec-55916-B5591606_sp10-120,G,145.614097,30.935513,19.35,lamost_low,train
spec-58157-K2QSOB02_sp02-072,G,133.992946,16.5755317,65.8,lamost_low,train
spec-56688-HD122946N143900M_sp05-184,G,186.4952971,13.7711809,16.26,lamost_low,train
spec-56675-VB081N07V1_sp08-236,G,82.409133,6.9148323,52.37,lamost_low,train
spec-57887-HD181910N242645V01_sp13-140,G,276.601888,25.142807,84.18,lamost_low,train
spec-56285-VB069N25V1_sp03-035,G,68.701232,24.976742,25.18,lamost_low,train
spec-58837-HIP2072501_sp11-017,G,66.133638,1.5635159,51.61,lamost_low,train
spec-58523-HD040531N141710V02_sp16-183,G,59.8470561,15.8293928,99.13,lamost_low,train
spec-59522-GACII052N48B2_sp16-183,G,50.333831,49.581324,31.85,lamost_low,train
spec-57534-HD200312N501832V01_sp08-167,G,301.4803744,49.6394575,190.94,lamost_low,train
spec-58253-HD175745N291452V02_sp12-065,G,270.373169,31.070682,41.71,lamost_low,train
spec-59670-HD084531N282643V03_sp16-095,G,129.362801,29.582794,136.11,lamost_low,train
spec-55859-F5907_sp11-095,G,44.660252,0.906244,39.42,lamost_low,train
spec-55978-F5597813_sp15-151,G,213.864228,53.22356,33.05,lamost_low,train
spec-56424-HD153055N404958B01_sp11-144,G,232.706734,43.086336,71.22,lamost_low,train
spec-56204-EG214339N073143V01_sp16-019,G,323.800397,8.769006,59.81,lamost_low,train
spec-56219-EG035637N030328M01_sp12-247,G,59.983527,5.375947,37.73,lamost_low,train
spec-56301-HD081044N520834M01_sp11-170,G,121.68802,54.49578,28.23,lamost_low,train
spec-56357-HD142028N001054B01_sp06-060,G,217.329964,0.015126,35.94,lamost_low,train
spec-58986-HD153816N243118B02_sp01-186,G,235.1655417,22.15075,182.75,lamost_low,train
spec-56655-HD105033N320139B01_sp05-240,G,161.664644,30.97045,67.86,lamost_low,train
spec-55948-F5594803_sp13-138,G,147.901426,30.374865,22.68,lamost_low,train
spec-59283-HD063420S025420V02_sp14-161,G,97.0344058,-2.4803914,8.43,lamost_low,train
spec-57070-GAC075N39M3_sp10-010,G,72.541322,39.289123,11.33,lamost_low,train
spec-56266-M31007N41B2_sp02-175,G,5.1466004,40.229392,16.93,lamost_low,train
spec-56980-GAC097N16B1_sp13-246,G,98.787733,16.731064,110.56,lamost_low,train
spec-56669-HD092600N030149B_sp16-176,G,140.105153,4.588488,12.37,lamost_low,train
spec-57377-EG032942N164544V01_sp09-162,G,53.1476606,17.4869747,147.63,lamost_low,train
spec-56966-HD010402N523007V01_sp03-054,G,13.947356,52.760854,180.99,lamost_low,train
spec-56630-GAC055N28M1_sp05-200,G,54.166553,27.70367,49.93,lamost_low,train
spec-59672-HD154254N040607V03_sp03-202,G,234.930904,4.381913,156.8,lamost_low,train
spec-57887-HD131404S024825V02_sp14-243,G,196.503311,-2.141132,255.26,lamost_low,train
spec-58094-KII103407N122227V01_sp13-115,G,160.464084,13.213526,367.18,lamost_low,train
spec-55921-F5592105_sp04-121,G,163.630318,1.946025,94.54,lamost_low,train
spec-56965-EG022732N163836B01_sp10-113,G,34.347499,16.08794,82.48,lamost_low,train
spec-59665-HD153557N543750V02_sp01-124,G,233.7639272,52.1341781,82.7,lamost_low,train
spec-56681-GAC062N16B1_sp01-080,G,62.653688,14.621892,79.73,lamost_low,train
spec-57416-GAC070N12B2_sp06-047,G,71.611466,12.09896,121.12,lamost_low,train
spec-59637-HD124214N455237B02_sp06-167,G,193.42747,45.098759,142.67,lamost_low,train
spec-56641-GAC084N47V2_sp16-228,G,82.474528,49.819554,27.28,lamost_low,train
spec-55940-B5594007_sp13-026,G,187.122332,30.813654,29.06,lamost_low,train
spec-56619-GAC058N31B1_sp12-146,G,58.728788,32.99442,46.68,lamost_low,train
spec-57012-M31004N46B2_sp05-184,G,3.2841667,45.302052,30.75,lamost_low,train
spec-57447-HD130210N105732V01_sp10-036,G,193.568752,9.997229,74.43,lamost_low,train
spec-57107-HD103827N055449B02_sp04-140,G,159.354564,5.321102,79.49,lamost_low,train
spec-57395-KP112935N034647V01_sp13-102,G,174.0731269,4.7936081,43.05,lamost_low,train
spec-58431-GACII050N51B2_sp02-220,G,48.029179,49.573746,30.34,lamost_low,train
spec-57755-HD105033N320139M02_sp04-034,G,162.0674609,32.4100601,28.13,lamost_low,train
spec-56396-HD172033N481119M01_sp15-156,G,259.256291,49.488489,53.8,lamost_low,train
spec-58046-EG025311N162900M01_sp03-058,G,42.0703521,16.8025871,21.76,lamost_low,train
spec-55968-B5596804_sp16-078,G,167.801433,26.538181,5.64,lamost_low,train
spec-57410-HD075322N454428V02_sp09-029,G,119.537954,46.395463,40.03,lamost_low,train
spec-56062-VB3_210N09_V2_sp13-071,G,212.68641,9.964182,79.66,lamost_low,train
spec-58095-HD101926N482348B02_sp05-200,G,153.180276,47.458392,10.38,lamost_low,train
spec-58491-KII044605N184802B01_sp06-014,G,73.037848,17.957292,13.53,lamost_low,train
spec-59609-TD042836N191049H01_sp12-166,G,68.8009579,20.4750697,130.02,lamost_low,train
spec-56780-HD141644N531548B01_sp08-146,G,216.173325,52.51779,69.46,lamost_low,train
spec-57732-GAC061N46B2_sp14-188,G,58.673398,47.211291,5.55,lamost_low,train
spec-56346-HD140207N433332B01_sp14-107,G,207.629875,44.397104,56.96,lamost_low,train
spec-56611-GAC061N46V2_sp15-018,G,60.990872,48.041443,35.6,lamost_low,train
spec-59726-HD142028N001054V02_sp08-090,G,216.481213,0.045919,233.32,lamost_low,train
spec-57066-GAC100N40M1_sp11-077,G,99.707561,42.478682,8.53,lamost_low,train
spec-56964-HD212104N235121B01_sp10-048,G,318.309427,23.08605,13.29,lamost_low,train
spec-56619-HD235547N481312B01_sp09-155,G,359.607118,49.051951,43.99,lamost_low,train
spec-57524-HD155304N411742B02_sp10-247,G,236.12732,40.990333,19.77,lamost_low,train
spec-58131-HD120242N242647M02_sp06-123,G,182.8437886,23.2031198,17.23,lamost_low,train
spec-59639-HD161245S014318V02_sp06-176,G,244.950768,-2.173784,9.37,lamost_low,train
spec-57756-HD095359N274143M02_sp09-193,G,149.7875898,28.2794822,8.9,lamost_low,train
spec-56018-B5601808_sp01-040,G,250.3497215,36.9548656,14.06,lamost_low,train
spec-56760-HD180440N235631V01_sp05-219,G,270.31766,22.568905,116.69,lamost_low,train
spec-57663-EG011442N065942M01_sp16-153,G,17.733783,8.581564,8.54,lamost_low,train
spec-55921-GAC_089N28_B3_sp14-086,G,87.570412,29.839323,11.33,lamost_low,train
spec-56393-HD172143N395828B01_sp11-132,G,259.996458,42.354228,75.65,lamost_low,train
spec-57102-HD133738N421203B01_sp12-116,G,206.915972,43.552865,20.59,lamost_low,train
spec-56299-HD112355N103146F01_sp05-088,G,170.523756,9.29356,14.67,lamost_low,train
spec-55880-B8001_1_sp08-148,G,347.286012,27.323914,23.45,lamost_low,train
spec-57417-GAC085N14B2_sp06-030,G,87.684417,14.041276,16.48,lamost_low,train
spec-55915-F5591506_sp08-110,G,164.497191,48.296643,16.38,lamost_low,train
spec-57438-HD153557N543750B02_sp12-248,G,236.25673,56.737644,77.38,lamost_low,train
spec-56271-GAC084N26M1_sp14-009,G,82.352621,27.600214,23.56,lamost_low,train
spec-57045-HD105444N364531M01_sp06-181,G,165.895609,36.0863898,13.47,lamost_low,train
spec-58875-HD072517N493924V02_sp04-014,G,110.6927006,49.8792847,174.36,lamost_low,train
spec-57459-GAC110N45B1_sp07-024,G,111.49987,43.568843,120.16,lamost_low,train
spec-59232-HD132913N104905V02_sp06-111,G,204.3510424,9.4469499,174.45,lamost_low,train
spec-57282-EG224429N141726B01_sp06-020,G,342.765538,13.32662,31.91,lamost_low,train
spec-56344-HD132759N524444F01_sp03-217,G,200.464501,53.071554,22.83,lamost_low,train
spec-55998-B5599805_sp04-126,G,195.384626,29.855997,11.91,lamost_low,train
spec-55968-B5596804_sp06-036,G,171.31875,25.411291,5.27,lamost_low,train
spec-59666-TD104903N100928K01_sp01-081,G,162.3225506,8.4430721,16.45,lamost_low,train
spec-55939-GAC_061N46_V2_sp16-241,G,59.928291,49.183134,35.29,lamost_low,train
spec-57298-KP192314N471144V03_sp12-181,G,293.2354,49.018767,165.15,lamost_low,train
spec-55975-B5597505_sp12-246,G,201.82522,32.353451,22.51,lamost_low,train
spec-56648-HD024343N412952B_sp07-022,G,42.208164,39.744348,114.4,lamost_low,train
spec-57733-HD111611S032819V01_sp01-070,G,168.8137333,-5.179405,42.78,lamost_low,train
spec-56726-HD092329N074249V_sp12-145,G,141.5522,9.256827,94.36,lamost_low,train
spec-57377-GAC104N11B1_sp15-122,G,104.50986,12.748208,112.27,lamost_low,train
spec-59551-HD054322N291200V02_sp01-005,G,86.0951378,27.6245936,130.26,lamost_low,train
spec-56096-kepler08B56096_2_sp15-225,G,294.086042,41.686889,15.7,lamost_low,train
spec-56572-HD022809N294009V01_sp05-083,G,36.738411,28.46577,75.74,lamost_low,train
spec-57287-EG232158N263632B01_sp12-116,G,352.513284,28.069416,8.78,lamost_low,train
spec-56654-GAC091N59V1_sp16-083,G,88.087217,60.442911,53.44,lamost_low,train
spec-58174-HD075741N272917V01_sp02-115,G,118.4203556,25.2371611,217.35,lamost_low,train
spec-57054-EG033024N112011V01_sp06-040,G,54.575138,11.102246,59.64,lamost_low,train
spec-57786-GAC066N05B1_sp16-097,G,64.721298,6.9892955,41.34,lamost_low,train
spec-58257-KP192102N424113V06_sp05-006,G,290.44907,41.31271,142.79,lamost_low,train
spec-57418-KP112734N005722B01_sp14-211,G,170.223859,1.652486,27.68,lamost_low,train
spec-57090-HD084620N203659V01_sp11-001,G,131.249615,22.666153,15.21,lamost_low,train
spec-56208-EG020224N124106B01_sp14-006,G,28.591877,13.530781,19.36,lamost_low,train
spec-56417-HD135059N531725M01_sp02-188,G,205.2066487,52.1614313,31.93,lamost_low,train
spec-56965-EG005307N302057V01_sp07-083,G,14.960735,28.502624,144.66,lamost_low,train
spec-57041-EG024715N225737V01_sp13-095,G,43.975169,22.921557,82.62,lamost_low,train
spec-56621-GAC108N21V1_sp13-072,G,111.38596,21.876101,36.2,lamost_low,train
spec-58078-KII085705N215137B01_sp16-065,G,133.086035,23.719971,35.95,lamost_low,train
spec-57291-HD203019N494648V01_sp09-215,G,308.4280894,50.3154869,164.83,lamost_low,train
spec-56930-HD232049N302453V01_sp16-145,G,349.621628,32.309188,62.63,lamost_low,train
spec-56718-HD152630N280739B01_sp07-001,G,232.606604,26.365586,13.04,lamost_low,train
spec-58124-KII083141N185915B01_sp03-048,G,126.8391847,18.6063278,109.22,lamost_low,train
spec-56649-HD121513N165426V_sp16-134,G,182.977704,18.873568,101.46,lamost_low,train
spec-57392-KP113634N060623M01_sp04-098,G,174.2609284,5.7001083,10.58,lamost_low,train
spec-57010-HD000308N424452V01_sp03-200,G,359.494476,42.452129,63.26,lamost_low,train
spec-59141-KII004455N031203B01_sp05-063,G,10.672379,2.469516,214.17,lamost_low,train
spec-58164-GAC093N22B1_sp13-061,G,95.41139,22.896319,62.98,lamost_low,train
spec-56616-VB035N42V2_sp01-185,G,35.960301,40.661419,14.2,lamost_low,train
spec-55911-B91105_sp02-234,G,158.622246,26.095598,6.34,lamost_low,train
spec-56412-HD164538N551850M01_sp07-238,G,253.649756,53.310082,34.5,lamost_low,train
spec-56240-EG230517N011825B01_sp09-025,G,346.908695,1.610512,53.65,lamost_low,train
spec-57537-HD180852N200242B01_sp13-103,G,273.9878828,21.0229453,132.52,lamost_low,train
spec-56063-B5606304_sp03-023,G,256.3264227,15.6998717,142.17,lamost_low,train
spec-59641-HD151358N475808B03_sp13-065,G,231.456059,48.001802,27.77,lamost_low,train
spec-59313-HD111214N365333B03_sp05-172,G,167.834245,36.211759,56.23,lamost_low,train
spec-59647-HD150616N543322B02_sp07-026,G,228.5855373,52.7241207,13.89,lamost_low,train
spec-57686-GAC088N08B1_sp05-176,G,87.452247,7.3621812,98.54,lamost_low,train
spec-57400-HD130851N051226B02_sp11-226,G,197.397293,6.728033,11.1,lamost_low,train
spec-59551-TD084656N120635K01_sp11-101,G,132.1046739,14.2176977,171.43,lamost_low,train
spec-59140-HIP10957601_sp14-122,G,330.97592,7.0474914,39.2,lamost_low,train
spec-56299-HD093359N232714F01_sp02-022,G,142.493466,21.68057,23.5,lamost_low,train
spec-57302-EG213118N034906V01_sp02-233,G,321.901979,2.221022,61.4,lamost_low,train
spec-55863-B6302_sp07-069,G,358.819489,27.328663,42.95,lamost_low,train
spec-56346-GAC110N45V1_sp13-164,G,112.58939,46.079263,6.06,lamost_low,train
spec-57107-HD103827N055449V01_sp16-202,G,157.98595,7.647299,62.06,lamost_low,train
spec-56780-HD141644N531548B01_sp09-008,G,215.60339,53.368339,64.95,lamost_low,train
spec-57502-HD162301N323735V02_sp16-193,G,244.12097,33.958688,124.72,lamost_low,train
spec-57034-HD104231N181311V01_sp03-173,G,159.711723,18.184857,58.44,lamost_low,train
spec-58169-HD041928N115758V01_sp08-108,G,65.76436,10.8375561,80.67,lamost_low,train
spec-56404-HD154844N180829B01_sp05-231,G,236.118856,17.145625,106.92,lamost_low,train
spec-57336-EG222106N010205M01_sp15-055,G,334.2816057,1.7663701,178.49,lamost_low,train
spec-56369-HD090808N144241B01_sp15-175,G,136.071872,15.915212,48.89,lamost_low,train
spec-56350-GAC116N20V2_sp05-248,G,115.36927,19.23915,20.57,lamost_low,train
spec-57309-HD210445N021611B01_sp13-084,G,317.782624,2.331508,100.09,lamost_low,train
spec-57695-EG022616N061733M01_sp02-182,G,35.016409,5.0634985,93.08,lamost_low,train
spec-58837-HD092603S011405B01_sp01-159,G,141.276723,-3.107784,26.06,lamost_low,train
spec-56721-GAC099N24B1_sp01-110,G,100.28828,22.708565,191.97,lamost_low,train
spec-56221-M31012N38B1_sp11-128,G,12.312782,40.224719,6.57,lamost_low,train
spec-57004-HD105331N491352V01_sp05-086,G,162.463957,48.034236,383.66,lamost_low,train
spec-56685-GAC112N35B1_sp08-013,G,113.18466,34.310106,60.72,lamost_low,train
spec-56768-HD161327N394927V_sp03-106,G,241.597611,40.150613,6.66,lamost_low,train
spec-56562-M31015N35B2_sp06-203,G,18.398613,34.523139,51.28,lamost_low,train
spec-57912-HD170353N344724V01_sp08-028,G,256.888166,34.695136,200.45,lamost_low,train
spec-58879-KII035606N204618V01_sp03-199,G,58.394798,20.518651,484.7,lamost_low,train
spec-56302-HD082820N494114B01_sp11-215,G,127.509979,52.064182,103.74,lamost_low,train
spec-56420-HD162136N565237B01_sp11-086,G,244.504654,58.385923,145.25,lamost_low,train
spec-56650-VB136N31V1_sp04-131,G,136.37444,30.753323,15.79,lamost_low,train
spec-56561-EG233013N050046V01_sp13-235,G,354.097456,5.562233,153.84,lamost_low,train
spec-59606-GAC067N44M1_sp07-081,G,70.067505,43.139569,14.19,lamost_low,train
spec-56218-EG034047S021957M01_sp09-206,G,55.886228,-2.031214,141.56,lamost_low,train
spec-57467-HD165921S014115V01_sp07-167,G,255.718003,-3.813718,137.08,lamost_low,train
spec-57033-GAC070N40B2_sp09-147,G,71.531803,41.053942,9.42,lamost_low,train
spec-57284-EG234322N101953M01_sp12-222,G,357.9683192,11.5873482,26.93,lamost_low,train
spec-57053-HD103157N244323V01_sp09-097,G,158.746719,26.123179,5.57,lamost_low,train
spec-57497-HD170523N032618V01_sp07-038,G,256.821481,1.859689,345.08,lamost_low,train
spec-56769-HD150715N223351B_sp10-007,G,224.655223,22.324816,34.95,lamost_low,train
spec-57406-KP114551N063145B01_sp05-199,G,175.279753,5.711109,32.3,lamost_low,train
spec-56434-HD140517N563114B01_sp10-046,G,208.191276,55.235526,24.59,lamost_low,train
spec-57094-HD124632N240842V01_sp12-126,G,192.470466,25.806008,183.31,lamost_low,train
spec-56642-VB005N38V1_sp13-070,G,8.203035,38.303078,14.07,lamost_low,train
spec-59675-HD154852S010004B03_sp14-177,G,235.341028,-0.545715,58.63,lamost_low,train
spec-57378-HD053703N170225V01_sp01-138,G,84.3246169,15.5355431,99.42,lamost_low,val
spec-57466-HD174011S020908V01_sp12-248,G,266.1931222,0.0145075,48.72,lamost_low,val
spec-57309-HD210445N021611V01_sp07-142,G,318.056592,1.108894,354.26,lamost_low,val
spec-56419-HD164551N460240B01_sp04-159,G,250.714601,46.208188,112.04,lamost_low,val
spec-56561-M31023N33B1_sp03-157,G,22.650278,33.320306,117.38,lamost_low,val
spec-56571-HD231426N434153V01_sp06-176,G,351.076291,43.194638,193.29,lamost_low,val
spec-56956-EG011927N271550V01_sp04-220,G,20.089966,27.774271,118.61,lamost_low,val
spec-56620-VB064N21V1_sp11-246,G,65.225102,23.559702,17.13,lamost_low,val
spec-57438-HD055737N455404V01_sp16-219,G,86.8688217,47.4798389,59.72,lamost_low,val
spec-57397-M31026N46B2_sp13-232,G,29.141331,46.75384,43.05,lamost_low,val
spec-56945-HD203416N432139B01_sp04-205,G,309.125533,43.71441,182.17,lamost_low,val
spec-57045-HD084826S023115B01_sp14-161,G,130.576625,-2.128504,65.45,lamost_low,val
spec-57839-HD135706N205714M01_sp02-043,G,207.49979,19.6534963,35.38,lamost_low,val
spec-58170-HD043408N053407V01_sp12-106,G,70.4060508,7.1574781,143.91,lamost_low,val
spec-57468-HD100510N522216V02_sp12-025,G,153.389563,53.924918,64.06,lamost_low,val
spec-57437-HD064049N515841V02_sp05-067,G,99.4917683,51.0915894,226.42,lamost_low,val
spec-56722-HD123302N101744B01_sp16-163,G,187.1738827,11.7505874,13.29,lamost_low,val
spec-56646-VB010N24V2_sp04-026,G,9.87968,24.625717,73.39,lamost_low,val
spec-57005-GAC116N20B2_sp08-102,G,117.03821,19.397894,170.17,lamost_low,val
spec-59112-GACII306N29B1_sp06-206,G,308.05671,28.080796,195.92,lamost_low,val
spec-57394-HD131614N190306B02_sp13-016,G,201.363095,19.435405,79.54,lamost_low,val
spec-56670-GAC084N44V2_sp08-006,G,85.302309,43.262512,32.16,lamost_low,val
spec-56600-GAC117N24B1_sp05-242,G,116.79293,23.113466,86.62,lamost_low,val
spec-56397-GAC125N25V1_sp02-036,G,123.38594,23.903664,30.41,lamost_low,val
spec-56228-EG010125N183214V01_sp12-055,G,16.178134,20.427399,17.28,lamost_low,val
spec-56376-HD140437N021751B01_sp10-079,G,209.135949,1.670817,54.67,lamost_low,val
spec-56265-GAC111S00V2_sp08-242,G,112.28699,-0.894428,95.37,lamost_low,val
spec-55907-GAC_045N28_B1_sp11-083,G,45.660804,29.966039,14.12,lamost_low,val
spec-57054-HD084826S023115V01_sp02-023,G,131.467467,-4.387476,348.27,lamost_low,val
spec-56325-HD145035N124702B01_sp07-236,G,223.662119,10.736192,21.56,lamost_low,val
spec-59251-HD132132N385249B02_sp16-054,G,198.655567,40.600313,165.1,lamost_low,val
spec-56395-GAC126N07V2_sp09-163,G,126.89941,8.144239,101.28,lamost_low,val
spec-56424-HD164719N421420M01_sp16-184,G,250.005636,43.494878,44.55,lamost_low,val
spec-56918-HD213605N150455B_sp06-115,G,326.177357,14.031757,24.53,lamost_low,val
spec-57106-HD082802N114223B01_sp15-207,G,126.464808,12.929037,25.84,lamost_low,val
spec-56609-GAC093N22B1_sp08-013,G,93.787526,21.992005,121.13,lamost_low,val
spec-58196-K2QSOB01_sp05-084,G,134.2562068,16.9197658,9.11,lamost_low,val
spec-56972-HD034111N585041V01_sp02-104,G,53.846935,56.691051,15.29,lamost_low,val
spec-57454-HD150715N223351V01_sp06-086,G,228.540187,22.191081,125.19,lamost_low,val
spec-57052-EG021123N212238V01_sp11-140,G,32.985017,23.608696,43.44,lamost_low,val
spec-58137-KII050806N241554B01_sp14-064,G,75.3635372,24.6116339,45.69,lamost_low,val
spec-55880-B8001_1_sp15-249,G,345.196046,28.838444,60.67,lamost_low,val
spec-56738-HD134838S025025V_sp06-162,G,209.438019,-3.391218,79.46,lamost_low,val
spec-59613-HD031919N390319V02_sp06-212,G,51.9826172,37.9059903,117.84,lamost_low,val
spec-57043-HD131646N092526V01_sp13-054,G,201.69535806,9.48229972,195.64,lamost_low,val
spec-57282-M31025N35B1_sp15-187,G,25.358385,36.165563,33.05,lamost_low,val
spec-57686-KP010347N064553M01_sp13-063,G,18.0783891,6.9871087,12.51,lamost_low,val
spec-56943-GAC079N41B1_sp16-098,G,77.487244,42.286741,36.96,lamost_low,val
spec-58488-KII012739N052110B01_sp12-231,G,22.606416,7.440591,29.19,lamost_low,val
spec-58423-NT212020N164841M01_sp03-089,G,318.77825,16.54023,392.33,lamost_low,val
spec-56266-GAC117N24V1_sp05-058,G,116.94718,23.516174,44.8,lamost_low,val
spec-56283-GAC120N18V2_sp08-152,G,120.749,17.495133,46.84,lamost_low,val
spec-55967-GAC_073N44_V4_sp06-110,G,76.593582,43.159194,11.57,lamost_low,val
spec-57396-GAC073N15B1_sp04-071,G,74.469624,15.272521,103.55,lamost_low,val
spec-57406-KP114551N063145B01_sp11-241,G,176.483268,8.05414,58.36,lamost_low,val
spec-58518-HD113019N471440M02_sp08-049,G,173.5819201,47.081794,27.79,lamost_low,val
spec-56675-GAC044N32B1_sp07-115,G,45.855709,30.885696,41.96,lamost_low,val
spec-57054-HD112608N224229B02_sp11-111,G,171.951711,24.897035,33.56,lamost_low,val
spec-56362-GAC113N27B1_sp06-080,G,114.83661,26.727016,27.91,lamost_low,val
spec-56591-HD224811N372500B01_sp08-250,G,343.130618,37.012382,78.86,lamost_low,val
spec-55977-GAC_080N37_V2_sp03-143,G,79.301243,37.715413,268.07,lamost_low,val
spec-57310-GAC093N19B2_sp12-209,G,95.178879,21.146992,90.97,lamost_low,val
spec-56018-B5601808_sp14-171,G,248.7740083,39.5102167,14.26,lamost_low,val
spec-56245-GAC102N32B1_sp12-232,G,103.83005,34.778144,34.19,lamost_low,val
spec-56679-HD090143N355133V01_sp15-249,G,134.646698,36.675863,133.5,lamost_low,val
spec-58525-HD140437N021751B02_sp10-113,G,208.731766,1.806495,44.16,lamost_low,val
spec-58787-TD064253N231249K01_sp04-161,G,100.2128463,23.3213325,277.42,lamost_low,val
spec-58079-KII084317N212806B02_sp04-192,G,130.500573,21.346498,62.63,lamost_low,val
spec-56646-VB061N34V2_sp13-247,G,63.024821,34.94146,10.6,lamost_low,val
spec-57438-KP035606N204618V01_sp09-021,G,59.92266278,20.87973556,387.14,lamost_low,val
